# ell,Dl_TT,Dl_EE,Dl_TE
2.057000000000000000e+03,2.247306559049852126e+02,5.925789827023047351e+00,-1.340201316900669504e+01
2.058000000000000000e+03,2.244496417354050095e+02,5.890550029543886623e+00,-1.327170154905945587e+01
2.059000000000000000e+03,2.241603759681562167e+02,5.855916691350143921e+00,-1.314057340872083479e+01
2.060000000000000000e+03,2.238643599360816552e+02,5.821908091273782837e+00,-1.300860310079208837e+01
2.061000000000000000e+03,2.235601229017050002e+02,5.788520376829432657e+00,-1.287598764374082982e+01
2.062000000000000000e+03,2.232491625548366017e+02,5.755764693737382309e+00,-1.274262693928598722e+01
2.063000000000000000e+03,2.229300045113772626e+02,5.723637484736506131e+00,-1.260871783368906129e+01
2.064000000000000000e+03,2.226034002508281731e+02,5.692157618933967989e+00,-1.247423433524117620e+01
2.065000000000000000e+03,2.222700994300134880e+02,5.661314413563736991e+00,-1.233915039418627480e+01
2.066000000000000000e+03,2.219286221980119649e+02,5.631119614401178808e+00,-1.220366268257092557e+01
2.067000000000000000e+03,2.215797145747918648e+02,5.601577694206313573e+00,-1.206767081151200571e+01
2.068000000000000000e+03,2.212241207685363804e+02,5.572685853568529524e+00,-1.193137139212386977e+01
2.069000000000000000e+03,2.208603554941411744e+02,5.544448872900948011e+00,-1.179466399634722684e+01
2.070000000000000000e+03,2.204899019178617721e+02,5.516879113082890029e+00,-1.165767096142276849e+01
2.071000000000000000e+03,2.201120137280834399e+02,5.489966813499252751e+00,-1.152044037550284017e+01
2.072000000000000000e+03,2.197259428321813175e+02,5.463717220600940117e+00,-1.138302034439583643e+01
2.073000000000000000e+03,2.193331670544358474e+02,5.438128311360819644e+00,-1.124545900193791326e+01
2.074000000000000000e+03,2.189329347724638808e+02,5.413213070375275215e+00,-1.110773026398778818e+01
2.075000000000000000e+03,2.185259777421235867e+02,5.388969787486320939e+00,-1.096995660729104927e+01
2.076000000000000000e+03,2.181107982983483282e+02,5.365389483425173189e+00,-1.083211205446104586e+01
2.077000000000000000e+03,2.176888673068639548e+02,5.342485612228063729e+00,-1.069431920882437126e+01
2.078000000000000000e+03,2.172594262417387654e+02,5.320249507300835567e+00,-1.055662649537924480e+01
2.079000000000000000e+03,2.168232000137210207e+02,5.298694934883866559e+00,-1.041900817036622406e+01
2.080000000000000000e+03,2.163801692993099550e+02,5.277806114294538276e+00,-1.028158709945116911e+01
2.081000000000000000e+03,2.159303131205147110e+02,5.257597122449557681e+00,-1.014433774202103855e+01
2.082000000000000000e+03,2.154736088627493587e+02,5.238067339544887346e+00,-1.000738318534380866e+01
2.083000000000000000e+03,2.150100322933176074e+02,5.219208874021315836e+00,-9.870772384844265446e+00
2.084000000000000000e+03,2.145395575804402881e+02,5.201036264318908309e+00,-9.734480172997995950e+00
2.085000000000000000e+03,2.140636424377810272e+02,5.183527073048989742e+00,-9.598630036846696356e+00
2.086000000000000000e+03,2.135800302069284555e+02,5.166696142337465325e+00,-9.463197101637724984e+00
2.087000000000000000e+03,2.130901755027942386e+02,5.150536187843291813e+00,-9.328230908092095319e+00
2.088000000000000000e+03,2.125947888593925654e+02,5.135040074581532998e+00,-9.193781164554609475e+00
2.089000000000000000e+03,2.120923516259658754e+02,5.120215667055136421e+00,-9.059897755280694298e+00
2.090000000000000000e+03,2.115835713634286321e+02,5.106056125575017646e+00,-8.926630748614522659e+00
2.091000000000000000e+03,2.110684116161031341e+02,5.092562181897777762e+00,-8.793956148813117935e+00
2.092000000000000000e+03,2.105468344962249603e+02,5.079727286685898235e+00,-8.661998672771400010e+00
